ano_sinistro,indicador,categoria,obitos
2019,Codigo IBGE,3536257,1
2019,Codigo IBGE,3536307,1
2019,Codigo IBGE,3536406,1
2019,Codigo IBGE,3536505,13
2019,Codigo IBGE,3536570,1
2019,Codigo IBGE,3536604,2
2019,Codigo IBGE,3536703,13
2019,Codigo IBGE,3536802,1
2019,Codigo IBGE,3537008,2
2019,Codigo IBGE,3537107,2
2019,Codigo IBGE,3537156,1
2019,Codigo IBGE,3537305,8
2019,Codigo IBGE,3537404,9
2019,Codigo IBGE,3537503,1
2019,Codigo IBGE,3537602,13
2019,Codigo IBGE,3537701,1
2019,Codigo IBGE,3537800,14
2019,Codigo IBGE,3537909,8
2019,Codigo IBGE,3538006,48
2019,Codigo IBGE,3538105,1
2019,Codigo IBGE,3538204,2
2019,Codigo IBGE,3538303,1
2019,Codigo IBGE,3538501,1
2019,Codigo IBGE,3538600,5
2019,Codigo IBGE,3538709,59
2019,Codigo IBGE,3538808,3
2019,Codigo IBGE,3538907,1
2019,Codigo IBGE,3539004,1
2019,Codigo IBGE,3539103,2
2019,Codigo IBGE,3539202,8
2019,Codigo IBGE,3539301,10
2019,Codigo IBGE,3539400,3
2019,Codigo IBGE,3539509,5
2019,Codigo IBGE,3539806,3
2019,Codigo IBGE,3539905,2
2019,Codigo IBGE,3540002,6
2019,Codigo IBGE,3540101,3
2019,Codigo IBGE,3540200,4
2019,Codigo IBGE,3540259,2
2019,Codigo IBGE,3540408,4
2019,Codigo IBGE,3540507,7
2019,Codigo IBGE,3540606,7
2019,Codigo IBGE,3540705,7
2019,Codigo IBGE,3540754,1
2019,Codigo IBGE,3540804,3
2019,Codigo IBGE,3540903,6
2019,Codigo IBGE,3541000,32
2019,Codigo IBGE,3541059,1
2019,Codigo IBGE,3541208,2
2019,Codigo IBGE,3541307,5
2019,Codigo IBGE,3541406,26
2019,Codigo IBGE,3541505,3
2019,Codigo IBGE,3541604,9
2019,Codigo IBGE,3541653,3
2019,Codigo IBGE,3541901,1
2019,Codigo IBGE,3542206,6
2019,Codigo IBGE,3542404,4
2019,Codigo IBGE,3542503,2
2019,Codigo IBGE,3542602,12
2019,Codigo IBGE,3542701,1
2019,Codigo IBGE,3542800,1
2019,Codigo IBGE,3542909,1
2019,Codigo IBGE,3543006,1
2019,Codigo IBGE,3543204,1
2019,Codigo IBGE,3543253,2
2019,Codigo IBGE,3543303,21
2019,Codigo IBGE,3543402,70
2019,Codigo IBGE,3543501,3
2019,Codigo IBGE,3543600,1
2019,Codigo IBGE,3543709,2
2019,Codigo IBGE,3543808,1
2019,Codigo IBGE,3543907,21
2019,Codigo IBGE,3544004,3
2019,Codigo IBGE,3544103,1
2019,Codigo IBGE,3544251,1
2019,Codigo IBGE,3544301,1
2019,Codigo IBGE,3544509,1
2019,Codigo IBGE,3544905,2
2019,Codigo IBGE,3545001,5
2019,Codigo IBGE,3545209,14
2019,Codigo IBGE,3545308,11
2019,Codigo IBGE,3545407,3
2019,Codigo IBGE,3545605,6
2019,Codigo IBGE,3545704,2
2019,Codigo IBGE,3545803,25
2019,Codigo IBGE,3546009,2
2019,Codigo IBGE,3546207,3
2019,Codigo IBGE,3546256,1
2019,Codigo IBGE,3546306,3
2019,Codigo IBGE,3546405,9
2019,Codigo IBGE,3546504,1
2019,Codigo IBGE,3546603,4
2019,Codigo IBGE,3546702,6
2019,Codigo IBGE,3546801,11
2019,Codigo IBGE,3547106,1
2019,Codigo IBGE,3547304,11
2019,Codigo IBGE,3547403,2
2019,Codigo IBGE,3547502,8
2019,Codigo IBGE,3547601,1
2019,Codigo IBGE,3547700,3
2019,Codigo IBGE,3547809,46
2019,Codigo IBGE,3548005,2
2019,Codigo IBGE,3548054,1
2019,Codigo IBGE,3548203,1
2019,Codigo IBGE,3548401,2
2019,Codigo IBGE,3548500,36
2019,Codigo IBGE,3548708,75
2019,Codigo IBGE,3548807,10
2019,Codigo IBGE,3548906,36
2019,Codigo IBGE,3549102,15
2019,Codigo IBGE,3549201,2
2019,Codigo IBGE,3549409,10
2019,Codigo IBGE,3549508,1
2019,Codigo IBGE,3549706,6
2019,Codigo IBGE,3549805,65
2019,Codigo IBGE,3549904,73
2019,Codigo IBGE,3549953,6
2019,Codigo IBGE,3550001,2
2019,Codigo IBGE,3550100,11
2019,Codigo IBGE,3550209,4
2019,Codigo IBGE,3550308,795
2019,Codigo IBGE,3550407,1
2019,Codigo IBGE,3550605,13
2019,Codigo IBGE,3550704,15
2019,Codigo IBGE,3550803,3
2019,Codigo IBGE,3550902,7
2019,Codigo IBGE,3551009,49
2019,Codigo IBGE,3551108,2
2019,Codigo IBGE,3551306,1
2019,Codigo IBGE,3551405,3
2019,Codigo IBGE,3551504,5
2019,Codigo IBGE,3551603,2
2019,Codigo IBGE,3551702,17
2019,Codigo IBGE,3551801,5
2019,Codigo IBGE,3551900,1
2019,Codigo IBGE,3552106,12
2019,Codigo IBGE,3552205,90
2019,Codigo IBGE,3552304,2
2019,Codigo IBGE,3552403,35
2019,Codigo IBGE,3552502,26
2019,Codigo IBGE,3552551,1
2019,Codigo IBGE,3552601,2
2019,Codigo IBGE,3552700,4
2019,Codigo IBGE,3552809,16
2019,Codigo IBGE,3552908,7
2019,Codigo IBGE,3553005,1
2019,Codigo IBGE,3553302,2
2019,Codigo IBGE,3553401,4
2019,Codigo IBGE,3553500,3
2019,Codigo IBGE,3553609,3
2019,Codigo IBGE,3553658,2
2019,Codigo IBGE,3553708,13
2019,Codigo IBGE,3553807,4
2019,Codigo IBGE,3553856,2
2019,Codigo IBGE,3553906,2
2019,Codigo IBGE,3553955,8
2019,Codigo IBGE,3554003,21
2019,Codigo IBGE,3554102,41
2019,Codigo IBGE,3554201,2
2019,Codigo IBGE,3554300,2
2019,Codigo IBGE,3554409,1
2019,Codigo IBGE,3554508,8
2019,Codigo IBGE,3554805,7
2019,Codigo IBGE,3554904,1
2019,Codigo IBGE,3554953,2
2019,Codigo IBGE,3555000,7
2019,Codigo IBGE,3555109,1
2019,Codigo IBGE,3555356,3
2019,Codigo IBGE,3555406,15
2019,Codigo IBGE,3555604,3
2019,Codigo IBGE,3555802,2
2019,Codigo IBGE,3556008,3
2019,Codigo IBGE,3556107,10
2019,Codigo IBGE,3556206,13
2019,Codigo IBGE,3556354,2
2019,Codigo IBGE,3556404,14
2019,Codigo IBGE,3556453,2
2019,Codigo IBGE,3556503,9
2019,Codigo IBGE,3556602,1
2019,Codigo IBGE,3556701,6
2019,Codigo IBGE,3556800,5
2019,Codigo IBGE,3556909,2
2019,Codigo IBGE,3556958,1
2019,Codigo IBGE,3557006,15
2019,Codigo IBGE,3557105,12
2019,Codigo IBGE,3557154,2
2019,Codigo IBGE,3557204,2
2020,Codigo IBGE,3500105,3
2020,Codigo IBGE,3500303,6
2020,Codigo IBGE,3500402,4
2020,Codigo IBGE,3500501,4
2020,Codigo IBGE,3500709,4
2020,Codigo IBGE,3500758,3
2020,Codigo IBGE,3500907,2
2020,Codigo IBGE,3501004,7
2020,Codigo IBGE,3501103,1
2020,Codigo IBGE,3501152,2
2020,Codigo IBGE,3501202,2
2020,Codigo IBGE,3501301,3
2020,Codigo IBGE,3501608,21
2020,Codigo IBGE,3501707,5
2020,Codigo IBGE,3501905,17
2020,Codigo IBGE,3502101,7
2020,Codigo IBGE,3502200,5
2020,Codigo IBGE,3502309,1
2020,Codigo IBGE,3502507,7
2020,Codigo IBGE,3502705,1
2020,Codigo IBGE,3502754,9
2020,Codigo IBGE,3502804,25
2020,Codigo IBGE,3502903,6
2020,Codigo IBGE,3503000,1
2020,Codigo IBGE,3503208,28
2020,Codigo IBGE,3503307,13
2020,Codigo IBGE,3503406,1
2020,Codigo IBGE,3503505,1
2020,Codigo IBGE,3503604,1
2020,Codigo IBGE,3503703,2
2020,Codigo IBGE,3503802,15
2020,Codigo IBGE,3503901,10
2020,Codigo IBGE,3504008,11
2020,Codigo IBGE,3504107,30
2020,Codigo IBGE,3504206,1
2020,Codigo IBGE,3504305,3
2020,Codigo IBGE,3504404,2
2020,Codigo IBGE,3504503,15
2020,Codigo IBGE,3504602,6
2020,Codigo IBGE,3504800,1
2020,Codigo IBGE,3505104,2
2020,Codigo IBGE,3505203,4
2020,Codigo IBGE,3505302,4
2020,Codigo IBGE,3505401,17
2020,Codigo IBGE,3505500,26
2020,Codigo IBGE,3505708,33
2020,Codigo IBGE,3505807,3
2020,Codigo IBGE,3505906,19
2020,Codigo IBGE,3506003,41
2020,Codigo IBGE,3506102,24
2020,Codigo IBGE,3506201,1
2020,Codigo IBGE,3506300,2
2020,Codigo IBGE,3506359,22
2020,Codigo IBGE,3506409,4
2020,Codigo IBGE,3506508,9
2020,Codigo IBGE,3506607,4
2020,Codigo IBGE,3506706,1
2020,Codigo IBGE,3506805,1
2020,Codigo IBGE,3506904,6
2020,Codigo IBGE,3507001,8
2020,Codigo IBGE,3507100,5
2020,Codigo IBGE,3507159,1
2020,Codigo IBGE,3507407,5
2020,Codigo IBGE,3507456,1
2020,Codigo IBGE,3507506,22
2020,Codigo IBGE,3507605,22
2020,Codigo IBGE,3507704,3
2020,Codigo IBGE,3507753,3
2020,Codigo IBGE,3507803,2
2020,Codigo IBGE,3507902,3
2020,Codigo IBGE,3508009,1
2020,Codigo IBGE,3508108,4
2020,Codigo IBGE,3508405,8
2020,Codigo IBGE,3508504,12
2020,Codigo IBGE,3508603,5
2020,Codigo IBGE,3508702,1
2020,Codigo IBGE,3508801,3
2020,Codigo IBGE,3509007,21
2020,Codigo IBGE,3509106,2
2020,Codigo IBGE,3509205,18
2020,Codigo IBGE,3509254,12
2020,Codigo IBGE,3509403,3
2020,Codigo IBGE,3509502,128
2020,Codigo IBGE,3509601,2
2020,Codigo IBGE,3509700,8
2020,Codigo IBGE,3509809,1
2020,Codigo IBGE,3509908,1
2020,Codigo IBGE,3509957,2
2020,Codigo IBGE,3510005,9
2020,Codigo IBGE,3510153,1
2020,Codigo IBGE,3510203,15
2020,Codigo IBGE,3510302,3
2020,Codigo IBGE,3510401,10
2020,Codigo IBGE,3510500,14
2020,Codigo IBGE,3510609,16
2020,Codigo IBGE,3510708,1
2020,Codigo IBGE,3510807,6
2020,Codigo IBGE,3511003,7
2020,Codigo IBGE,3511102,21
2020,Codigo IBGE,3511201,1
2020,Codigo IBGE,3511300,2
2020,Codigo IBGE,3511409,2
2020,Codigo IBGE,3511508,2
2020,Codigo IBGE,3511607,9
2020,Codigo IBGE,3511706,1
2020,Codigo IBGE,3511904,1
2020,Codigo IBGE,3512001,2
2020,Codigo IBGE,3512209,2
2020,Codigo IBGE,3512308,3
2020,Codigo IBGE,3512407,4
2020,Codigo IBGE,3512506,2
2020,Codigo IBGE,3512605,2
2020,Codigo IBGE,3512704,5
2020,Codigo IBGE,3512803,5
2020,Codigo IBGE,3512902,1
2020,Codigo IBGE,3513009,24
2020,Codigo IBGE,3513108,6
2020,Codigo IBGE,3513207,3
2020,Codigo IBGE,3513405,5
2020,Codigo IBGE,3513504,25
2020,Codigo IBGE,3513603,2
2020,Codigo IBGE,3513702,5
2020,Codigo IBGE,3513801,45
2020,Codigo IBGE,3513900,3
2020,Codigo IBGE,3514007,3
2020,Codigo IBGE,3514106,1
2020,Codigo IBGE,3514304,4
2020,Codigo IBGE,3514403,5
2020,Codigo IBGE,3514502,6
2020,Codigo IBGE,3514601,1
2020,Codigo IBGE,3514908,3
2020,Codigo IBGE,3514924,1
2020,Codigo IBGE,3515004,24
2020,Codigo IBGE,3515103,7
2020,Codigo IBGE,3515152,2
2020,Codigo IBGE,3515186,5
2020,Codigo IBGE,3515194,1
2020,Codigo IBGE,3515202,2
2020,Codigo IBGE,3515301,1
2020,Codigo IBGE,3515400,4
2020,Codigo IBGE,3515509,11
2020,Codigo IBGE,3515608,4
2020,Codigo IBGE,3515707,7
2020,Codigo IBGE,3515905,1
2020,Codigo IBGE,3516200,47
2020,Codigo IBGE,3516309,11
2020,Codigo IBGE,3516408,21
2020,Codigo IBGE,3516705,5
2020,Codigo IBGE,3516853,1
2020,Codigo IBGE,3516903,3
2020,Codigo IBGE,3517000,1
2020,Codigo IBGE,3517109,2
2020,Codigo IBGE,3517208,3
2020,Codigo IBGE,3517307,2
2020,Codigo IBGE,3517406,4
2020,Codigo IBGE,3517505,1
2020,Codigo IBGE,3517604,4
2020,Codigo IBGE,3517703,2
2020,Codigo IBGE,3517802,2
2020,Codigo IBGE,3517901,1
2020,Codigo IBGE,3518107,1
2020,Codigo IBGE,3518206,1
2020,Codigo IBGE,3518305,9
2020,Codigo IBGE,3518404,11
2020,Codigo IBGE,3518503,1
2020,Codigo IBGE,3518602,3
2020,Codigo IBGE,3518701,22
2020,Codigo IBGE,3518800,115
2020,Codigo IBGE,3518859,1
2020,Codigo IBGE,3518909,2
2020,Codigo IBGE,3519006,1
2020,Codigo IBGE,3519055,1
2020,Codigo IBGE,3519071,23
2020,Codigo IBGE,3519105,4
2020,Codigo IBGE,3519303,4
2020,Codigo IBGE,3519402,4
2020,Codigo IBGE,3519501,3
2020,Codigo IBGE,3519600,4
2020,Codigo IBGE,3519709,14
2020,Codigo IBGE,3519808,5
2020,Codigo IBGE,3519907,1
2020,Codigo IBGE,3520004,3
2020,Codigo IBGE,3520103,3
2020,Codigo IBGE,3520202,5
2020,Codigo IBGE,3520301,2
2020,Codigo IBGE,3520400,2
2020,Codigo IBGE,3520426,2
2020,Codigo IBGE,3520442,1
2020,Codigo IBGE,3520509,26
2020,Codigo IBGE,3520608,1
2020,Codigo IBGE,3520905,5
2020,Codigo IBGE,3521002,2
2020,Codigo IBGE,3521101,2
2020,Codigo IBGE,3521150,1
2020,Codigo IBGE,3521309,4
2020,Codigo IBGE,3521408,1
2020,Codigo IBGE,3521507,1
2020,Codigo IBGE,3521705,3
2020,Codigo IBGE,3521804,9
2020,Codigo IBGE,3521903,2
2020,Codigo IBGE,3522109,23
2020,Codigo IBGE,3522208,22
2020,Codigo IBGE,3522307,29
2020,Codigo IBGE,3522406,17
2020,Codigo IBGE,3522505,17
2020,Codigo IBGE,3522604,14
2020,Codigo IBGE,3522703,5
2020,Codigo IBGE,3522802,3
2020,Codigo IBGE,3522901,2
2020,Codigo IBGE,3523107,30
2020,Codigo IBGE,3523206,3
2020,Codigo IBGE,3523305,3
2020,Codigo IBGE,3523404,11
2020,Codigo IBGE,3523503,9
2020,Codigo IBGE,3523602,4
2020,Codigo IBGE,3523701,2
2020,Codigo IBGE,3523909,33
2020,Codigo IBGE,3524006,10
2020,Codigo IBGE,3524105,3
2020,Codigo IBGE,3524204,2
2020,Codigo IBGE,3524303,15
2020,Codigo IBGE,3524402,28
2020,Codigo IBGE,3524501,1
2020,Codigo IBGE,3524600,7
2020,Codigo IBGE,3524709,6
2020,Codigo IBGE,3524808,7
2020,Codigo IBGE,3525003,5
2020,Codigo IBGE,3525102,6
2020,Codigo IBGE,3525201,7
2020,Codigo IBGE,3525300,20
2020,Codigo IBGE,3525508,1
2020,Codigo IBGE,3525706,8
2020,Codigo IBGE,3525854,2
2020,Codigo IBGE,3525904,58
2020,Codigo IBGE,3526001,2
2020,Codigo IBGE,3526100,9
2020,Codigo IBGE,3526209,11
2020,Codigo IBGE,3526308,3
2020,Codigo IBGE,3526407,6
2020,Codigo IBGE,3526605,1
2020,Codigo IBGE,3526704,16
2020,Codigo IBGE,3526803,4
2020,Codigo IBGE,3526902,44
2020,Codigo IBGE,3527009,8
2020,Codigo IBGE,3527108,8
2020,Codigo IBGE,3527207,12
2020,Codigo IBGE,3527306,8
2020,Codigo IBGE,3527405,4
2020,Codigo IBGE,3527504,1
2020,Codigo IBGE,3527603,4
2020,Codigo IBGE,3527801,1
2020,Codigo IBGE,3528007,3
2020,Codigo IBGE,3528106,1
2020,Codigo IBGE,3528403,7
2020,Codigo IBGE,3528502,26
2020,Codigo IBGE,3528601,3
2020,Codigo IBGE,3528809,3
2020,Codigo IBGE,3528858,1
2020,Codigo IBGE,3528908,1
2020,Codigo IBGE,3529005,18
2020,Codigo IBGE,3529203,6
2020,Codigo IBGE,3529302,7
2020,Codigo IBGE,3529401,19
2020,Codigo IBGE,3529500,3
2020,Codigo IBGE,3529609,1
2020,Codigo IBGE,3529708,4
2020,Codigo IBGE,3529807,5
2020,Codigo IBGE,3529906,19
2020,Codigo IBGE,3530102,5
2020,Codigo IBGE,3530201,2
2020,Codigo IBGE,3530300,9
2020,Codigo IBGE,3530409,1
2020,Codigo IBGE,3530508,5
2020,Codigo IBGE,3530607,60
2020,Codigo IBGE,3530706,18
2020,Codigo IBGE,3530805,22
2020,Codigo IBGE,3530904,2
2020,Codigo IBGE,3531100,8
2020,Codigo IBGE,3531209,2
2020,Codigo IBGE,3531308,4
2020,Codigo IBGE,3531407,3
2020,Codigo IBGE,3531506,2
2020,Codigo IBGE,3531605,2
2020,Codigo IBGE,3531704,2
2020,Codigo IBGE,3531803,10
2020,Codigo IBGE,3531902,3
2020,Codigo IBGE,3532009,1
2020,Codigo IBGE,3532058,2
2020,Codigo IBGE,3532405,5
2020,Codigo IBGE,3532603,2
2020,Codigo IBGE,3532702,2
2020,Codigo IBGE,3532801,1
2020,Codigo IBGE,3532827,1
2020,Codigo IBGE,3532843,2
2020,Codigo IBGE,3532900,2
2020,Codigo IBGE,3533007,12
2020,Codigo IBGE,3533106,1
2020,Codigo IBGE,3533254,2
2020,Codigo IBGE,3533403,4
2020,Codigo IBGE,3533502,12
2020,Codigo IBGE,3533700,4
2020,Codigo IBGE,3533809,1
2020,Codigo IBGE,3533908,11
2020,Codigo IBGE,3534005,4
2020,Codigo IBGE,3534104,3
2020,Codigo IBGE,3534203,3
2020,Codigo IBGE,3534302,2
2020,Codigo IBGE,3534401,38
2020,Codigo IBGE,3534500,1
2020,Codigo IBGE,3534609,3
2020,Codigo IBGE,3534708,16
2020,Codigo IBGE,3534906,1
2020,Codigo IBGE,3535002,1
2020,Codigo IBGE,3535101,2
2020,Codigo IBGE,3535200,2
2020,Codigo IBGE,3535309,3
2020,Codigo IBGE,3535408,1
2020,Codigo IBGE,3535507,8
2020,Codigo IBGE,3535606,3
2020,Codigo IBGE,3535705,2
2020,Codigo IBGE,3535804,7
2020,Codigo IBGE,3535903,2
2020,Codigo IBGE,3536000,12
2020,Codigo IBGE,3536109,2
2020,Codigo IBGE,3536208,3
2020,Codigo IBGE,3536257,1
2020,Codigo IBGE,3536307,3
2020,Codigo IBGE,3536505,13
2020,Codigo IBGE,3536703,13
2020,Codigo IBGE,3536901,2
2020,Codigo IBGE,3537008,5
2020,Codigo IBGE,3537107,3
2020,Codigo IBGE,3537156,1
2020,Codigo IBGE,3537206,1
2020,Codigo IBGE,3537305,9
2020,Codigo IBGE,3537404,4
2020,Codigo IBGE,3537602,17
2020,Codigo IBGE,3537701,3
2020,Codigo IBGE,3537800,15
2020,Codigo IBGE,3537909,9
2020,Codigo IBGE,3538006,30
2020,Codigo IBGE,3538105,4
2020,Codigo IBGE,3538204,6
2020,Codigo IBGE,3538501,4
2020,Codigo IBGE,3538600,4
2020,Codigo IBGE,3538709,43
2020,Codigo IBGE,3538808,7
2020,Codigo IBGE,3538907,1
2020,Codigo IBGE,3539004,6
2020,Codigo IBGE,3539103,2
2020,Codigo IBGE,3539202,2
2020,Codigo IBGE,3539301,10
2020,Codigo IBGE,3539400,3
2020,Codigo IBGE,3539509,3
2020,Codigo IBGE,3539608,1
2020,Codigo IBGE,3539806,2
2020,Codigo IBGE,3539905,2
2020,Codigo IBGE,3540002,3
2020,Codigo IBGE,3540101,2
2020,Codigo IBGE,3540200,3
2020,Codigo IBGE,3540309,2
2020,Codigo IBGE,3540408,2
2020,Codigo IBGE,3540507,2
2020,Codigo IBGE,3540606,12
2020,Codigo IBGE,3540705,6
2020,Codigo IBGE,3540754,1
2020,Codigo IBGE,3540804,3
2020,Codigo IBGE,3540903,6
2020,Codigo IBGE,3541000,36
2020,Codigo IBGE,3541059,1
2020,Codigo IBGE,3541307,7
2020,Codigo IBGE,3541406,14
2020,Codigo IBGE,3541604,3
2020,Codigo IBGE,3541653,3
2020,Codigo IBGE,3541901,5
2020,Codigo IBGE,3542008,2
2020,Codigo IBGE,3542107,1
2020,Codigo IBGE,3542206,6
2020,Codigo IBGE,3542404,7
2020,Codigo IBGE,3542503,2
2020,Codigo IBGE,3542602,12
2020,Codigo IBGE,3542701,2
2020,Codigo IBGE,3542800,3
2020,Codigo IBGE,3542909,2
2020,Codigo IBGE,3543006,4
2020,Codigo IBGE,3543253,1
2020,Codigo IBGE,3543303,20
2020,Codigo IBGE,3543402,72
2020,Codigo IBGE,3543600,2
2020,Codigo IBGE,3543709,2
2020,Codigo IBGE,3543808,1
2020,Codigo IBGE,3543907,20
2020,Codigo IBGE,3544004,3
2020,Codigo IBGE,3544103,2
2020,Codigo IBGE,3544202,1
2020,Codigo IBGE,3544251,5
2020,Codigo IBGE,3544301,3
2020,Codigo IBGE,3544608,1
2020,Codigo IBGE,3544707,2
2020,Codigo IBGE,3544806,4
2020,Codigo IBGE,3544905,3
2020,Codigo IBGE,3545001,3
2020,Codigo IBGE,3545159,2
2020,Codigo IBGE,3545209,15
2020,Codigo IBGE,3545308,6
2020,Codigo IBGE,3545407,2
2020,Codigo IBGE,3545506,1
2020,Codigo IBGE,3545605,2
2020,Codigo IBGE,3545704,1
2020,Codigo IBGE,3545803,29
2020,Codigo IBGE,3546009,1
2020,Codigo IBGE,3546207,1
2020,Codigo IBGE,3546306,1
2020,Codigo IBGE,3546405,3
2020,Codigo IBGE,3546603,7
2020,Codigo IBGE,3546702,6
2020,Codigo IBGE,3546801,4
2020,Codigo IBGE,3546900,1
2020,Codigo IBGE,3547007,2
2020,Codigo IBGE,3547304,10
2020,Codigo IBGE,3547403,1
2020,Codigo IBGE,3547502,6
2020,Codigo IBGE,3547601,1
2020,Codigo IBGE,3547700,1
2020,Codigo IBGE,3547809,33
2020,Codigo IBGE,3547908,2
2020,Codigo IBGE,3548005,8
2020,Codigo IBGE,3548054,2
2020,Codigo IBGE,3548104,1
2020,Codigo IBGE,3548500,43
2020,Codigo IBGE,3548609,3
2020,Codigo IBGE,3548708,53
2020,Codigo IBGE,3548807,2
2020,Codigo IBGE,3548906,26
2020,Codigo IBGE,3549102,11
2020,Codigo IBGE,3549250,2
2020,Codigo IBGE,3549409,5
2020,Codigo IBGE,3549508,2
2020,Codigo IBGE,3549706,7
2020,Codigo IBGE,3549805,45
2020,Codigo IBGE,3549904,80
2020,Codigo IBGE,3549953,2
2020,Codigo IBGE,3550001,5
2020,Codigo IBGE,3550100,6
2020,Codigo IBGE,3550209,7
2020,Codigo IBGE,3550308,706
2020,Codigo IBGE,3550407,3
2020,Codigo IBGE,3550506,2
2020,Codigo IBGE,3550605,14
2020,Codigo IBGE,3550704,11
2020,Codigo IBGE,3550803,1
2020,Codigo IBGE,3550902,9
2020,Codigo IBGE,3551009,35
2020,Codigo IBGE,3551207,2
2020,Codigo IBGE,3551306,1
2020,Codigo IBGE,3551405,2
2020,Codigo IBGE,3551504,3
2020,Codigo IBGE,3551603,4
2020,Codigo IBGE,3551702,19
2020,Codigo IBGE,3551801,3
2020,Codigo IBGE,3551900,2
2020,Codigo IBGE,3552106,10
2020,Codigo IBGE,3552205,86
2020,Codigo IBGE,3552304,2
2020,Codigo IBGE,3552403,27
2020,Codigo IBGE,3552502,27
2020,Codigo IBGE,3552601,1
2020,Codigo IBGE,3552700,4
2020,Codigo IBGE,3552809,15
2020,Codigo IBGE,3552908,1
2020,Codigo IBGE,3553005,43
2020,Codigo IBGE,3553104,1
2020,Codigo IBGE,3553203,2
2020,Codigo IBGE,3553302,2
2020,Codigo IBGE,3553401,7
2020,Codigo IBGE,3553500,2
2020,Codigo IBGE,3553609,3
2020,Codigo IBGE,3553658,1
2020,Codigo IBGE,3553708,9
2020,Codigo IBGE,3553807,6
2020,Codigo IBGE,3553856,3
2020,Codigo IBGE,3553955,5
2020,Codigo IBGE,3554003,18
2020,Codigo IBGE,3554102,45
2020,Codigo IBGE,3554409,1
2020,Codigo IBGE,3554508,8
2020,Codigo IBGE,3554706,1
2020,Codigo IBGE,3554805,1
2020,Codigo IBGE,3554904,2
2020,Codigo IBGE,3554953,1
2020,Codigo IBGE,3555000,6
2020,Codigo IBGE,3555208,1
2020,Codigo IBGE,3555356,1
2020,Codigo IBGE,3555406,14
2020,Codigo IBGE,3555802,4
2020,Codigo IBGE,3556008,2
2020,Codigo IBGE,3556107,4
2020,Codigo IBGE,3556206,13
2020,Codigo IBGE,3556305,4
2020,Codigo IBGE,3556354,5
2020,Codigo IBGE,3556404,4
2020,Codigo IBGE,3556453,4
2020,Codigo IBGE,3556503,4
2020,Codigo IBGE,3556602,2
2020,Codigo IBGE,3556701,7
2020,Codigo IBGE,3556800,1
2020,Codigo IBGE,3556909,3
2020,Codigo IBGE,3557006,9
2020,Codigo IBGE,3557105,11
2020,Codigo IBGE,3557204,2
2020,Codigo IBGE,3557303,1
2021,Codigo IBGE,3500105,3
2021,Codigo IBGE,3500303,6
2021,Codigo IBGE,3500402,2
2021,Codigo IBGE,3500501,5
2021,Codigo IBGE,3500550,3
2021,Codigo IBGE,3500709,5
2021,Codigo IBGE,3500758,1
2021,Codigo IBGE,3500808,1
2021,Codigo IBGE,3501004,10
2021,Codigo IBGE,3501152,2
2021,Codigo IBGE,3501202,2
2021,Codigo IBGE,3501301,4
2021,Codigo IBGE,3501400,1
2021,Codigo IBGE,3501608,33
2021,Codigo IBGE,3501707,1
2021,Codigo IBGE,3501806,3
2021,Codigo IBGE,3501905,14
2021,Codigo IBGE,3502002,2
2021,Codigo IBGE,3502101,3
2021,Codigo IBGE,3502200,4
2021,Codigo IBGE,3502309,1
2021,Codigo IBGE,3502507,10
2021,Codigo IBGE,3502705,7
2021,Codigo IBGE,3502754,6
2021,Codigo IBGE,3502804,19
2021,Codigo IBGE,3502903,9
2021,Codigo IBGE,3503000,2
2021,Codigo IBGE,3503109,4
2021,Codigo IBGE,3503208,41
2021,Codigo IBGE,3503307,16
2021,Codigo IBGE,3503505,1
2021,Codigo IBGE,3503703,1
2021,Codigo IBGE,3503802,6
2021,Codigo IBGE,3503901,19
2021,Codigo IBGE,3503950,1
2021,Codigo IBGE,3504008,8
2021,Codigo IBGE,3504107,24
2021,Codigo IBGE,3504305,6
2021,Codigo IBGE,3504503,12
2021,Codigo IBGE,3504701,3
2021,Codigo IBGE,3504800,3
2021,Codigo IBGE,3504909,1
2021,Codigo IBGE,3505203,3
2021,Codigo IBGE,3505302,4
2021,Codigo IBGE,3505401,1
2021,Codigo IBGE,3505500,20
2021,Codigo IBGE,3505708,36
2021,Codigo IBGE,3505807,3
2021,Codigo IBGE,3505906,13
2021,Codigo IBGE,3506003,34
2021,Codigo IBGE,3506102,12
2021,Codigo IBGE,3506300,2
2021,Codigo IBGE,3506359,24
2021,Codigo IBGE,3506409,1
2021,Codigo IBGE,3506508,5
2021,Codigo IBGE,3506607,7
2021,Codigo IBGE,3506706,2
2021,Codigo IBGE,3506805,2
2021,Codigo IBGE,3506904,6
2021,Codigo IBGE,3507001,17
2021,Codigo IBGE,3507100,2
2021,Codigo IBGE,3507308,3
2021,Codigo IBGE,3507407,3
2021,Codigo IBGE,3507456,2
2021,Codigo IBGE,3507506,16
2021,Codigo IBGE,3507605,33
2021,Codigo IBGE,3507704,2
2021,Codigo IBGE,3507753,1
2021,Codigo IBGE,3507803,2
2021,Codigo IBGE,3507902,2
2021,Codigo IBGE,3508009,5
2021,Codigo IBGE,3508108,5
2021,Codigo IBGE,3508207,1
2021,Codigo IBGE,3508306,1
2021,Codigo IBGE,3508405,9
2021,Codigo IBGE,3508504,22
2021,Codigo IBGE,3508603,4
2021,Codigo IBGE,3508801,2
